Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
AFAM,Almost Family Inc,22.51,210851170,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/afam
ALNY,"Alnylam Pharmaceuticals, Inc.",10.69,554094770,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alny
AOSL,Alpha and Omega Semiconductor Limited,9.74,239847500,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/aosl
ATEC,"Alphatec Holdings, Inc.",1.92,171354240,n/a,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atec
ALTI,Altair Nanotechnologies Inc.,0.68,47227360,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/alti
ALTR,Altera Corporation,33.73,10873708750,n/a,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/altr
ALTE,Alterra Capital Holdings Limited,23.28,2349859920,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/alte
ASPS,Altisource Portfolio Solutions S.A.,56.78,1323598580,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/asps
APSA,Alto Palermo S.A.,13.8059,434844432.3,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/apsa
AIMC,"Altra Holdings, Inc.",17.34,467191620,n/a,2006,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aimc
ALVR,Alvarion Ltd.,0.63,39249630,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/alvr
AMAG,"AMAG Pharmaceuticals, Inc.",13.25,280939750,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/amag
AMRN,Amarin Corporation PLC,11.48,1581634040,n/a,1995,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amrn
AMZN,"Amazon.com, Inc.",227.68,1.0361E+11,n/a,1997,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/amzn
EPAX,"Ambassadors Group, Inc.",5.04,88164720,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/epax
AMBT,Ambient Corporation,4.6,76231200,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ambt
AMCX,AMC Networks Inc.,41.7,2432194200,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amcx
AMED,Amedisys Inc,10.54,310255440,n/a,1987,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amed
UHAL,Amerco,91.68,1797661440,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/uhal
ASBI,Ameriana Bancorp,5.6,16738400,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/asbi
ATAX,"America First Tax Exempt Investors, L.P.",5.85,176219550,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atax
AMOV,"America Movil, S.A.B. de C.V.",25.25,496162500,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/amov
AGNC,American Capital Agency Corp.,32.33,9698773690,n/a,1983,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agnc
AGNCP,American Capital Agency Corp.,25.46,175674000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agncp
MTGE,American Capital Mortgage Investment Corp.,23.95,527187400,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtge
ACAS,"American Capital, Ltd.",9.695,3342845695,n/a,1997,n/a,n/a,http://www.nasdaq.com/symbol/acas
ANCI,American Caresource Holdings Inc,0.51,8708760,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/anci
AETI,"American Electric Technologies, Inc.",4.53,35787000,n/a,n/a,Capital Goods,Building Products,http://www.nasdaq.com/symbol/aeti
AMIC,American Independence Corp.,4.45,36810400,n/a,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/amic
ALRN,American Learning Corporation,0.9399,4624308,n/a,1984,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/alrn
AMNB,"American National Bankshares, Inc.",23.28,181653840,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/amnb
ANAT,American National Insurance Company,70.4,1888198400,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/anat
APFC,American Pacific Corporation,8.02,61048240,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/apfc
APEI,"American Public Education, Inc.",28.09,501855940,n/a,2007,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apei
ARII,"American Railcar Industries, Inc.",23.64,504761280,n/a,2006,Capital Goods,Railroads,http://www.nasdaq.com/symbol/arii
ARCP,"American Realty Capital Properties, Inc.",11,80553000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arcp
ARCT          ,"American Realty Capital Trust, Inc.",10.89,1725770970,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arct          
AMRB,American River Bankshares,7.24,71610840,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/amrb
ASEI,"American Science and Engineering, Inc.",67.47,601629990,n/a,n/a,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/asei
AMSWA,"American Software, Inc.",8.51,202146540,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amswa
AMSC,American Superconductor Corporation,4.03,207407980,n/a,1991,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/amsc
AMWD,American Woodmark Corporation,16.58,238055640,n/a,1986,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/amwd
CRMT,"America&#39;s Car-Mart, Inc.",43.2,415022400,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/crmt
ARGN,Amerigon Incorporated,13.95,412027200,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/argn
ABCB,Ameris Bancorp,12.4,294512400,n/a,1994,Finance,Major Banks,http://www.nasdaq.com/symbol/abcb
AMSF,"AMERISAFE, Inc.",26.65,481485550,n/a,2005,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/amsf
ASRV,AmeriServ Financial Inc.,3,63624000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asrv
ASRVP,AmeriServ Financial Inc.,26.25,12626250,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asrvp
ASCA,"Ameristar Casinos, Inc.",18.78,617261040,n/a,1993,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/asca
ATLO,Ames National Corporation,21.7,203003500,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/atlo
AMGN,Amgen Inc.,70.78,56017556960,n/a,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/amgn
FOLD,"Amicus Therapeutics, Inc.",4.72,218894720,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fold
AMKR,"Amkor Technology, Inc.",4.74,797969520,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/amkr
AMPL,Ampal-American Israel Corporation,0.19,10665460,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/ampl
AMPE,"Ampio Pharmaceuticals, Inc.",2.75,85563500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ampe
AMSG,Amsurg Corp.,27.96,880684080,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amsg
ASYS,"Amtech Systems, Inc.",5.4,51186600,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asys
AFSI,"AmTrust Financial Services, Inc.",28.62,1716913800,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afsi
AMLN,"Amylin Pharmaceuticals, Inc.",25.86,3809281440,n/a,1992,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amln
AMRS,"Amyris, Inc.",2.04,114770400,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/amrs
ANAC,"Anacor Pharmaceuticals, Inc.",5.51,173537450,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/anac
ANAD,"ANADIGICS, Inc.",1.96,133617120,n/a,1995,Technology,Semiconductors,http://www.nasdaq.com/symbol/anad
ADI,"Analog Devices, Inc.",37.33,11118068560,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/adi
ALOG,Analogic Corporation,67.22,822033380,n/a,1972,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/alog
ANLY,Analysts International Corporation,3.95,20042300,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/anly
ANEN,"Anaren, Inc.",18.06,268985640,n/a,1972,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/anen
ACOM          ,Ancestry.com Inc.,26.16,1121296080,n/a,1993,Technology,EDP Services,http://www.nasdaq.com/symbol/acom          
ANCB,Anchor Bancorp,10.75,27412500,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/ancb
AMCF,Andatee China Marine Fuel Services Corporation,2.8124,27027164,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/amcf
ANDA,Andina Acquisition Corporation,9.702,51905700,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/anda
ANDAU,Andina Acquisition Corporation,10,40000000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/andau
ANDAW,Andina Acquisition Corporation,0.375,3375000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/andaw
ANGN,Angeion Corporation,5.61,22170720,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/angn
ANGI,"Angie&#39;s List, Inc.",14.41,820404530,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/angi
ANGO,"AngioDynamics, Inc.",12.22,306941960,n/a,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ango
ANIK,Anika Therapeutics Inc.,15.04,204920000,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/anik
ANNB,Annapolis Bancorp Inc.,6.7007,26635282.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/annb
ANSS,"ANSYS, Inc.",61.79,5732937990,n/a,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/anss
ANTH,"Anthera Pharmaceuticals, Inc.",1.94,79361520,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/anth
APAGF,Apco Oil and Gas International Inc.,28.13,257108200,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apagf
ATNY,API Technologies Corp.,3.73,203538640,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/atny
APOG,"Apogee Enterprises, Inc.",16.16,452884000,n/a,1971,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/apog
APOL,"Apollo Group, Inc.",31.34,3945988060,n/a,1994,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apol
AINV,Apollo Investment Corporation,7.22,1465378420,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/ainv
AAPL,Apple Inc.,566.71,5.28383E+11,n/a,1980,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/aapl
ARCI,"Appliance Recycling Centers of America, Inc.",4.19,23015670,n/a,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/arci
AMAT,"Applied Materials, Inc.",10.98,14176519560,n/a,1972,Technology,Semiconductors,http://www.nasdaq.com/symbol/amat
AMCC,Applied Micro Circuits Corporation,5.61,343158090,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/amcc
AREX,Approach Resources Inc.,29.68,980656880,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arex
APRI,"Apricus Biosciences, Inc",2.73,72410520,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/apri
ARCW,"Arc Wireless Solutions, Inc.",3.05,9427550,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/arcw
ABIO,"ARCA biopharma, Inc.",0.5194,6327850.2,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/abio
ACGL,Arch Capital Group Ltd.,39.35,5280297800,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acgl
ARCL,"Archipelago Learning, Inc.",11.1,292329600,n/a,2009,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/arcl
ACAT,Arctic Cat Inc.,41.89,529740940,n/a,1990,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/acat
RDEA,"Ardea Biosciences, Inc.",31.74,1164477120,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdea
ARDNA,"Arden Group, Inc.",85.27,261864170,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ardna
ARNA,"Arena Pharmaceuticals, Inc.",6.36,1147483920,n/a,2000,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arna
ARCC,Ares Capital Corporation,15.55,3450156250,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/arcc
AGII,"Argo Group International Holdings, Ltd.",28.56,746701200,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agii
ARIA,"ARIAD Pharmaceuticals, Inc.",16.97,2697042100,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aria
ARBA,"Ariba, Inc.",39.17,3897806700,n/a,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/arba
ARKR,Ark Restaurants Corp.,14.99,48642550,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arkr
ABFS,Arkansas Best Corporation,13.43,341780070,n/a,1992,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/abfs
ARMH,"ARM Holdings, plc",24.2,11098071600,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/armh
ARTX,Arotech Corporation,1.15,17965300,n/a,1994,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artx
ARQL,"ArQule, Inc.",6.47,395459340,n/a,1996,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arql
ARRY,Array BioPharma Inc.,3.48,294258360,n/a,2000,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arry
ARRS,Arris Group Inc,12.51,1439763390,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/arrs
AROW,Arrow Financial Corporation,23.8,282767800,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/arow
ARWR,Arrowhead Research Corporation,5.02,52865620,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/arwr
ARTNA,Artesian Resources Corporation,19.42,149767040,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/artna
ARTC,ArthroCare Corporation,24.6,678714000,n/a,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/artc
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",7.24,29169960,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw
ARUN,"Aruba Networks, Inc.",16.55,1807508250,n/a,2007,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/arun
ASBB,"ASB Bancorp, Inc.",14.25,79586250,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asbb
ASNA,"Ascena Retail Group, Inc.",20.5,3140989500,n/a,1983,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/asna
ASCMA,"Ascent Capital Group, Inc.",51.38,693013440,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ascma
ASTI,"Ascent Solar Technologies, Inc.",0.56,21814240,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/asti
AERL,Asia Entertainment & Resources Ltd,5.26,204109040,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aerl
APWC,Asia Pacific Wire & Cable Corporation Limited,3,41493000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apwc
ASIA,"AsiaInfo-Linkage, Inc.",11.87,860551260,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/asia
ASMI,ASM International N.V.,33.46,1854152440,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asmi
ASML,ASML Holding N.V.,48.43,20033989670,n/a,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asml
AZPN,"Aspen Technology, Inc.",22.54,2112065620,n/a,1994,Technology,EDP Services,http://www.nasdaq.com/symbol/azpn
APPY,"AspenBio Pharma, Inc.",0.67,6454110,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/appy
AACC,Asset Acceptance Capital Corp.,5.81,178279850,n/a,2004,Finance,Finance Companies,http://www.nasdaq.com/symbol/aacc
ASBC,Associated Banc-Corp,13.08,2275710720,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asbc
ASBCW,Associated Banc-Corp,1.62,6452460,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asbcw
ASFI,"Asta Funding, Inc.",8.94,130890540,n/a,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/asfi
ATEA,"Astea International, Inc.",3.16,11271720,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/atea
ASTE,"Astec Industries, Inc.",29.01,658207890,n/a,1986,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/aste
ASTX,"Astex Pharmaceuticals, Inc.",1.63,151397660,n/a,1993,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/astx
ALOT,"Astro-Med, Inc.",8.29,61578120,n/a,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/alot
ATRO,Astronics Corporation,28.98,266181300,n/a,1972,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atro
ASTC,Astrotech Corporation,1.26,24454080,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/astc
ASUR,Asure Software Inc,5.0572,23445179.2,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/asur
ATAI,ATA Inc.,6.5,148622500,n/a,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/atai
ATHN,"athenahealth, Inc.",73.41,2602824960,n/a,1991,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/athn
AFCB,Athens Bancshares Corporation,14.2001,37857466.6,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/afcb
ATHX,"Athersys, Inc.",1.47,43215060,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/athx
AAME,Atlantic American Corporation,2.87,61056380,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aame
ACFC,Atlantic Coast Federal Corporation,2.22,5838600,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/acfc
ATNI,"Atlantic Tele-Network, Inc.",36.38,560506660,n/a,1991,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atni
AAWW,Atlas Air Worldwide Holdings,49.26,1295784300,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/aaww
ATML,Atmel Corporation,7.68,3463211520,n/a,1991,Technology,Semiconductors,http://www.nasdaq.com/symbol/atml
ATMI,ATMI Inc.,19.96,633290880,n/a,1993,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/atmi
ATPG,ATP Oil & Gas Corporation,6.37,328813030,n/a,2001,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/atpg
ATRC,"AtriCure, Inc.",8.53,138595440,n/a,1979,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrc
ATRI,ATRION Corporation,231.68,467066880,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atri
AUBN,"Auburn National Bancorporation, Inc.",23.83,86812690,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/aubn
ADNC,"Audience, Inc.",20,387880000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adnc
AUDC,AudioCodes Ltd.,2.31,93700530,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/audc
AAC,Australia Acquisition Corp.,9.97,85074010,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aac
AACOU,Australia Acquisition Corp.,10.14,64896000,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/aacou
AACOW,Australia Acquisition Corp.,0.2,2880000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aacow
AUTH,"AuthenTec, Inc.",3.98,174769760,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/auth
ADAT,Authentidate Holding Corp.,0.766,41212332,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adat
ABTL,Autobytel Inc.,0.8,36897600,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/abtl
ADSK,"Autodesk, Inc.",36.25,8188875000,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adsk
ADP,"Automatic Data Processing, Inc.",53.7,26343931200,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adp
AMAP,AutoNavi Holdings Limited,11.48,562623320,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/amap
AUXL,"Auxilium Pharmaceuticals, Inc.",18.64,900479760,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/auxl
AVGO,Avago Technologies Limited,30.94,7542893540,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/avgo
AVNR,"Avanir Pharmaceuticals, Inc.",3.04,403392800,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/avnr
AVEO,"AVEO Pharmaceuticals, Inc.",12.37,535051980,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/aveo
AVII,"AVI BioPharma, Inc.",0.7715,104725724.5,n/a,1997,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/avii
AVNW,"Aviat Networks, Inc.",2.71,166215140,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/avnw
AVID,"Avid Technology, Inc.",7.36,284132800,n/a,1993,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/avid
CAR,"Avis Budget Group, Inc.",16.09,1697446730,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/car
AWRE,"Aware, Inc.",5.9,122130000,n/a,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/awre
ACLS,"Axcelis Technologies, Inc.",1.18,125640500,n/a,2000,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/acls
AXTI,AXT Inc,4.02,129202800,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/axti
BCOM,B Communications Ltd.,7.7,230145300,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/bcom
BOSC,B.O.S. Better Online Solutions,0.76,2117360,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bosc
BIDU,"Baidu, Inc.",122.23,33137897530,n/a,2005,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/bidu
